,network,experiment,cellType,data,design,method,designANDmethod,expDesign,combination,numberOfDiffExp,numberOfNodes,connectivity
6161,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1698,1,1,
6162,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X446,1,1,
6163,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X610,1,1,
6164,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X2015,1,1,
6165,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X860,1,1,
6166,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X65,1,1,
6167,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X543,1,1,
6168,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1535,1,1,
6169,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X129,1,1,
6170,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X738,1,1,
6171,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X572,1,1,
6172,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X2045,1,1,
6173,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X997,1,0,
6174,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1150,1,1,
6175,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X668,1,1,
6176,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X994,1,1,
6177,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X226,1,1,
6178,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1117,1,1,
6179,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1730,1,1,
6180,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1566,1,1,
6181,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1086,1,1,
6182,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X833,1,1,
6183,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X963,1,1,
6184,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X130,1,1,
6185,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X895,1,1,
6186,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X988,1,1,
6187,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1182,1,1,
6188,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X638,1,1,
6189,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1180,1,1,
6190,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1219,1,1,
6191,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X931,1,1,
6192,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X162,1,1,
6193,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X894,1,1,
6194,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1794,1,1,
6195,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1558,1,1,
6196,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1250,1,1,
6197,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1342,1,1,
6198,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X478,1,1,
6199,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1021,1,1,
6200,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1530,1,1,
6201,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1061,2,1,
6202,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X384,1,1,
6203,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X258,1,1,
6204,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X383,1,1,
6205,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1181,1,1,
6206,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1571,1,1,
6207,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X764,1,1,
6208,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X97,1,1,
6209,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1565,1,1,
6210,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X892,1,1,
6211,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X646,1,1,
6212,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1370,1,1,
6213,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1055,1,1,
6214,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X125,1,1,
6215,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X959,1,1,
6216,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X290,1,1,
6217,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1916,1,1,
6218,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X194,1,1,
6219,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1245,1,1,
6220,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X352,1,1,
6221,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X766,1,1,
6222,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X322,1,1,
6223,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1216,1,1,
6224,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1757,1,1,
6225,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X696,1,1,
6226,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1795,1,1,
6227,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1950,1,1,
6228,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X163,1,1,
6229,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1402,1,1,
6230,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X448,1,1,
6231,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X227,1,1,
6232,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X489,1,1,
6233,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1949,1,1,
6234,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X927,1,1,
6235,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1887,1,1,
6236,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X760,1,1,
6237,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1633,1,1,
6238,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1955,1,1,
6239,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X771,1,1,
6240,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X189,1,1,
6241,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X515,1,1,
6242,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1567,1,1,
6243,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X573,1,1,
6244,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X3,1,1,
6245,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X482,1,1,
6246,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X989,1,1,
6247,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1473,1,1,
6248,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X698,1,1,
6249,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X684,2,0,
6250,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1858,1,1,
6251,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X734,1,1,
6252,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X380,1,1,
6253,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1187,1,1,
6254,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1793,1,1,
6255,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X192,1,1,
6256,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X2013,1,1,
6257,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X641,1,1,
6258,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1314,1,1,
6259,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1534,1,1,
6260,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1627,3,2,
6261,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1631,1,1,
6262,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1052,1,1,
6263,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X863,1,1,
6264,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X765,1,1,
6265,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1085,1,1,
6266,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X546,1,1,
6267,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1888,1,1,
6268,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1917,1,1,
6269,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X31,1,1,
6270,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X545,1,1,
6271,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1694,1,1,
6272,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1697,1,1,
6273,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X604,1,1,
6274,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X30,1,1,
6275,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1728,1,1,
6276,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X897,1,1,
6277,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1787,3,2,
6278,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1629,1,1,
6279,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1890,1,1,
6280,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X896,1,1,
6281,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X2012,1,1,
6282,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1919,1,1,
6283,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X317,1,1,
6284,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1886,1,1,
6285,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1475,1,1,
6286,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X95,1,1,
6287,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1434,1,1,
6288,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1315,1,1,
6289,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1788,1,1,
6290,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1503,1,1,
6291,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1118,1,1,
6292,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X705,1,1,
6293,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X131,1,1,
6294,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X673,1,1,
6295,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X674,1,1,
6296,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X614,1,1,
6297,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X933,1,0,
6298,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1154,1,1,
6299,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1790,1,1,
6300,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1826,1,1,
6301,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1731,1,1,
6302,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X576,1,1,
6303,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1755,3,2,
6304,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1203,2,0,
6305,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X745,1,1,
6306,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X381,1,1,
6307,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1598,1,1,
6308,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X483,1,1,
6309,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X958,1,1,
6310,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X284,1,1,
6311,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X160,1,1,
6312,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X940,2,0,
6313,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1437,1,1,
6314,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1020,1,1,
6315,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1532,1,1,
6316,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1267,2,0,
6317,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X476,1,1,
6318,String850,Experiment3,Hacat,Methylation,,Limma,Limma,Y_F27_T48-X_F27_T48,X1501,1,1,
6319,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X850,1,0,
6320,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X955,1,0,
6321,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X1164,1,0,
6322,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X533,1,1,
6323,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X960,1,1,
6324,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X715,8,6,0.0
6325,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X1942,1,0,
6326,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X1165,6,5,0.0
6327,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X419,1,0,
6328,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X552,24,16,0.4375
6329,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X187,1,0,
6330,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X88,1,0,
6331,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X943,1,0,
6332,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X773,1,1,
6333,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X1498,1,1,
6334,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X656,1,0,
6335,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X144,1,0,
6336,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X1892,4,3,
6337,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X1384,30,22,0.31818181818181823
6338,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X1548,1,0,
6339,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X274,1,0,
6340,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X296,24,16,0.4375
6341,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X1805,1,1,
6342,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X1928,1,0,
6343,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X1144,26,19,0.368421052631579
6344,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X1882,1,0,
6345,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X136,1,0,
6346,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X1856,1,0,
6347,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X802,6,3,
6348,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X707,4,2,
6349,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X889,1,0,
6350,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X1060,4,2,
6351,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X1684,1,0,
6352,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X60,4,3,
6353,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X1433,5,3,
6354,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X1894,4,3,
6355,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X1608,1,0,
6356,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X1570,6,3,
6357,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X156,1,0,
6358,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X1904,8,7,0.0
6359,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X1973,1,0,
6360,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X1056,4,2,
6361,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X1931,14,10,0.19999999999999996
6362,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X1944,1,0,
6363,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X1226,1,1,
6364,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X649,13,10,0.19999999999999996
6365,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X1844,9,7,0.0
6366,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X473,4,2,
6367,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X631,2,0,
6368,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X1745,7,5,0.0
6369,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X925,3,2,
6370,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X1840,8,5,0.0
6371,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X1496,1,1,
6372,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X877,1,0,
6373,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X1104,1,0,
6374,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X1287,1,1,
6375,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X278,1,0,
6376,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X1489,7,5,0.0
6377,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X550,3,2,
6378,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X1078,10,7,0.0
6379,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X112,8,7,0.0
6380,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X1767,2,1,
6381,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X999,2,1,
6382,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X398,1,0,
6383,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X1012,1,1,
6384,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X1838,9,6,0.0
6385,String850,Experiment3,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F27_T2-X_F27_T2,X1533,2,1,
